upper,COUNTY,INDEXYEAR,LOCATION,POPULATION,TOTAL,RATE,VTOTAL,VRATE,MURDER,RAPE,ROBBERY,ASSAULT,PTOTAL,PRATE,ARSON,BURGLARY,THEFT,MVTHEFT
OKANOGAN,Okanogan,2011,Tonasket Police Department,1025,52,50.7,3,2.9,0,0,0,3,49,48,1,14,30,4
OKANOGAN,Okanogan,1994,Twisp Police Department,910,23,25.3,4,4.4,0,0,0,4,19,21,0,3,15,1
OKANOGAN,Okanogan,1995,Twisp Police Department,955,30,31.4,4,4.2,0,0,1,3,26,27,0,3,23,0
OKANOGAN,Okanogan,1996,Twisp Police Department,990,45,45.5,1,1,0,0,0,1,44,44,0,8,36,0
OKANOGAN,Okanogan,1997,Twisp Police Department,1000,65,65,0,0,0,0,0,0,65,65,0,32,31,2
OKANOGAN,Okanogan,1998,Twisp Police Department,990,23,23.2,1,1,0,0,0,1,22,22,0,9,12,1
OKANOGAN,Okanogan,1999,Twisp Police Department,990,38,38.4,9,9.1,0,0,0,9,29,29,0,5,24,0
OKANOGAN,Okanogan,2000,Twisp Police Department,990,20,20.2,4,4,0,0,0,4,16,16,0,3,12,1
OKANOGAN,Okanogan,2001,Twisp Police Department,955,20,20.9,4,4.2,0,1,0,3,16,17,0,6,9,1
OKANOGAN,Okanogan,2002,Twisp Police Department,945,13,13.8,2,2.1,0,0,0,2,11,12,0,7,4,0
OKANOGAN,Okanogan,2003,Twisp Police Department,955,7,7.3,3,3.1,0,0,0,3,4,4,0,2,2,0
OKANOGAN,Okanogan,2004,Twisp Police Department,960,21,21.9,1,1,0,0,1,0,20,21,0,7,10,3
OKANOGAN,Okanogan,2005,Twisp Police Department,0,5,,2,,0,0,0,2,3,,0,1,1,1
OKANOGAN,Okanogan,2007,Twisp Police Department,980,25,25.5,2,2,0,0,0,2,23,24,1,6,14,2
OKANOGAN,Okanogan,2008,Twisp Police Department,985,45,45.7,2,2,0,0,0,2,43,44,0,10,33,0
OKANOGAN,Okanogan,2009,Twisp Police Department,985,35,35.5,5,5.1,1,1,0,3,30,31,0,16,14,0
OKANOGAN,Okanogan,2010,Twisp Police Department,995,49,49.2,0,0,0,0,0,0,49,49,0,13,35,1
OKANOGAN,Okanogan,2011,Twisp Police Department,925,26,28.1,2,2.2,0,0,0,2,24,26,0,7,15,2
OKANOGAN,Okanogan,1994,Winthrop Police Department,345,30,87,3,8.7,0,0,0,3,27,78,0,3,23,1
OKANOGAN,Okanogan,1995,Winthrop Police Department,350,34,97.1,3,8.6,0,2,0,1,31,89,0,3,23,5
OKANOGAN,Okanogan,1996,Winthrop Police Department,365,17,46.6,0,0,0,0,0,0,17,47,0,7,7,3
OKANOGAN,Okanogan,1997,Winthrop Police Department,375,12,32,0,0,0,0,0,0,12,32,0,2,6,4
OKANOGAN,Okanogan,1998,Winthrop Police Department,365,21,57.5,1,2.7,0,0,0,1,20,55,0,5,14,1
OKANOGAN,Okanogan,1999,Winthrop Police Department,380,8,21.1,0,0,0,0,0,0,8,21,0,0,6,2
OKANOGAN,Okanogan,2000,Winthrop Police Department,385,8,20.8,0,0,0,0,0,0,8,21,0,1,7,0
OKANOGAN,Okanogan,2001,Winthrop Police Department,350,2,5.7,1,2.9,0,0,0,1,1,3,0,0,1,0
OKANOGAN,Okanogan,2002,Winthrop Police Department,350,7,20,0,0,0,0,0,0,7,20,0,0,7,0
OKANOGAN,Okanogan,2003,Winthrop Police Department,360,7,19.4,0,0,0,0,0,0,7,19,0,2,5,0
OKANOGAN,Okanogan,2004,Winthrop Police Department,360,9,25,1,2.8,0,0,0,1,8,22,0,3,4,1
OKANOGAN,Okanogan,2005,Winthrop Police Department,355,17,47.9,2,5.6,0,1,1,0,15,42,0,8,7,0
OKANOGAN,Okanogan,2006,Winthrop Police Department,370,12,32.4,0,0,0,0,0,0,12,32,0,1,11,0
OKANOGAN,Okanogan,2007,Winthrop Police Department,380,20,52.6,1,2.6,0,0,0,1,19,50,0,4,15,0
OKANOGAN,Okanogan,2008,Winthrop Police Department,400,14,35,0,0,0,0,0,0,14,35,0,3,11,0
OKANOGAN,Okanogan,2009,Winthrop Police Department,425,16,37.6,1,2.4,0,0,0,1,15,35,0,4,10,1
OKANOGAN,Okanogan,2010,Winthrop Police Department,440,12,27.3,0,0,0,0,0,0,12,27,0,5,5,2
OKANOGAN,Okanogan,2011,Winthrop Police Department,410,12,29.3,1,2.4,0,1,0,0,11,27,0,2,9,0
PACIFIC,Pacific,1994,COUNTY TOTAL,20300,807,39.8,54,2.7,2,7,1,44,753,37,2,254,461,36
PACIFIC,Pacific,1995,COUNTY TOTAL,20800,927,44.6,58,2.8,0,7,3,48,869,42,5,254,571,39
PACIFIC,Pacific,1996,COUNTY TOTAL,21100,936,44.4,79,3.7,2,9,4,64,857,41,3,236,564,54
PACIFIC,Pacific,1997,COUNTY TOTAL,21300,894,42,67,3.1,1,4,2,60,827,39,5,255,529,38
PACIFIC,Pacific,1998,COUNTY TOTAL,21500,1015,47.2,92,4.3,1,8,6,77,923,43,6,269,592,56
PACIFIC,Pacific,1999,COUNTY TOTAL,21500,771,35.9,65,3,0,11,5,49,706,33,6,205,455,40
PACIFIC,Pacific,2000,COUNTY TOTAL,21300,707,33.2,49,2.3,1,7,3,38,658,31,3,212,407,36
PACIFIC,Pacific,2001,COUNTY TOTAL,21000,727,34.6,54,2.6,1,5,1,47,673,32,3,228,408,34
PACIFIC,Pacific,2002,COUNTY TOTAL,21000,672,32,56,2.7,0,9,5,42,616,29,0,230,361,25
PACIFIC,Pacific,2003,COUNTY TOTAL,20900,850,40.7,39,1.9,1,9,3,26,811,39,1,267,498,45
PACIFIC,Pacific,2004,COUNTY TOTAL,21000,973,46.3,45,2.1,0,4,4,37,928,44,6,365,513,44
PACIFIC,Pacific,2005,COUNTY TOTAL,21300,1029,48.3,46,2.2,2,5,4,35,983,46,4,307,608,64
PACIFIC,Pacific,2006,COUNTY TOTAL,21500,866,40.3,39,1.8,1,7,3,28,827,39,2,307,466,52
PACIFIC,Pacific,2007,COUNTY TOTAL,21600,705,32.6,30,1.4,0,6,2,22,675,31,1,231,390,53
PACIFIC,Pacific,2008,COUNTY TOTAL,21800,711,32.6,50,2.3,0,6,2,42,661,30,5,241,383,32
PACIFIC,Pacific,2009,COUNTY TOTAL,21800,589,27,57,2.6,2,10,1,44,532,24,2,212,300,18
